,0,1,2,3
272,4.4,Level 3,4c:66:41:21:93:f2,2019-12-18 15:06:54.407 UTC
273,4.4,Level 3,38:9a:f6:34:a7:75,2019-12-21 15:23:56.246 UTC
274,4.4,Level 3,18:01:f1:47:9b:cf,2019-12-29 06:37:43.231 UTC
275,4.4,Level 3,f0:d7:aa:bf:15:8d,2019-12-18 20:10:20.006 UTC
276,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-20 09:16:19.913 UTC
277,4.4,Level 3,c0:bd:d1:db:ef:29,2019-12-19 18:45:14.796 UTC
278,4.4,Level 3,34:2e:b6:54:9e:c5,2019-12-14 12:23:37.893 UTC
279,4.4,Level 3,74:c1:4f:ce:20:7f,2019-12-24 21:41:04.302 UTC
280,4.4,Level 3,da:a1:19:1e:99:14,2019-12-22 07:18:46.396 UTC
281,4.4,Level 3,a8:6b:ad:ff:76:87,2019-12-20 16:24:27.17 UTC
282,4.4,Level 3,38:d4:0b:ba:b2:60,2019-12-17 16:20:54.273 UTC
283,4.4,Level 3,00:9d:6b:36:95:58,2019-12-22 23:07:21.012 UTC
284,4.4,Level 3,00:05:9e:96:a4:a6,2019-12-06 08:33:00.311 UTC
285,4.4,Level 3,7c:5c:f8:45:a9:f7,2019-12-27 02:53:48.235 UTC
286,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-13 07:21:32.622 UTC
287,4.4,Level 3,2c:4d:54:df:0a:a4,2019-12-16 14:40:05.633 UTC
288,4.4,Level 3,5c:af:06:1a:19:c9,2019-12-04 16:30:13.545 UTC
289,4.4,Level 3,b4:f1:da:f8:af:5c,2019-12-10 10:45:18.904 UTC
290,4.4,Level 3,48:60:5f:0c:fd:6a,2019-12-08 11:49:44.609 UTC
291,4.4,Level 3,7c:5c:f8:59:c1:44,2019-12-15 15:42:33.63 UTC
292,4.4,Level 3,38:9a:f6:34:a7:75,2019-12-17 20:48:22.042 UTC
293,4.4,Level 3,08:8c:2c:24:d9:81,2019-12-15 07:48:17.525 UTC
294,4.4,Level 3,7c:5c:f8:59:c1:44,2019-12-15 15:43:43.253 UTC
295,4.4,Level 3,7c:5c:f8:59:c1:44,2019-12-05 19:00:58.424 UTC
296,4.4,Level 3,7c:8b:b5:29:b1:b7,2019-12-11 17:32:08.689 UTC
297,4.4,Level 3,e4:2b:34:0f:7f:7a,2019-12-22 13:36:01.631 UTC
298,4.4,Level 3,fc:64:3a:8f:74:1a,2019-12-14 07:44:44.305 UTC
299,4.4,Level 3,7c:5c:f8:59:c1:44,2019-12-17 16:18:35.45 UTC
300,4.4,Level 3,5c:af:06:1a:19:c9,2019-12-04 16:30:13.544 UTC
